,dato,albedo,balanse,diffus,fd,fluxm,fluxs,global,grmin,irød,jt010,jt100,jt002,jt020,jt005,jt050,lp,lt,ltmax,ltmin,nb,par,rf,sd,sdman,synlig,uv,vh,vhmax,vr
195,1988-07-14 00:00:00,0.22,3.59,6.35,,,,7.6,,48.9,16.0,12.6,,15.8,15.6,14.9,,14.9,20.1,10.8,9.2,20.54,78.0,,,44.5,6.6,2.2,5.6,N
196,1988-07-15 00:00:00,0.22,3.34,4.99,,,,7.33,,48.1,15.6,12.6,,15.4,15.3,14.9,,15.1,18.7,12.6,21.2,19.87,90.0,,,45.4,6.5,2.7,6.2,N
197,1988-07-16 00:00:00,0.23,10.36,8.85,,,,19.76,,51.6,16.2,12.6,,15.8,16.5,14.8,,17.7,24.0,10.1,0.0,51.76,77.0,,,42.9,5.5,1.6,4.5,NV
198,1988-07-17 00:00:00,0.23,4.78,6.91,,,,9.99,,49.0,16.8,12.6,,16.4,16.7,15.1,,16.3,18.9,13.0,10.1,27.15,86.0,,,44.5,6.5,2.6,7.2,S
199,1988-07-18 00:00:00,0.24,7.02,9.69,,,,15.49,,51.8,16.7,12.6,,16.3,16.9,15.2,,16.7,21.3,11.7,0.0,40.06,80.0,,,42.6,5.6,1.5,3.1,SV
200,1988-07-19 00:00:00,0.23,7.52,9.44,,,,14.0,,49.3,17.3,12.7,,16.8,17.6,15.3,,19.0,25.1,13.8,0.8,37.88,80.0,,,44.5,6.2,2.2,5.5,N
201,1988-07-20 00:00:00,0.24,3.42,5.36,,,,6.46,,47.2,17.5,12.7,,17.0,17.5,15.5,,16.9,18.7,15.6,2.7,17.81,89.0,,,45.9,6.9,2.2,4.9,
202,1988-07-21 00:00:00,,,,,,,,,,,,,,,,,14.3,17.9,10.6,14.8,,,,,,,,,
203,1988-07-22 00:00:00,0.24,6.33,6.99,,,,12.62,,51.0,17.0,12.9,,16.5,17.2,15.5,,15.4,18.7,11.0,0.0,32.64,77.0,,,43.2,5.8,2.6,5.5,S
204,1988-07-23 00:00:00,0.23,10.6,5.65,,,,22.82,,51.7,17.0,12.9,,16.5,17.2,15.4,,15.4,21.0,8.2,0.1,59.97,72.0,,,43.0,5.3,1.8,4.5,S
205,1988-07-24 00:00:00,0.22,2.07,3.62,,,,4.2,,44.8,17.0,13.0,,16.7,16.5,15.6,,16.7,18.4,14.3,5.9,11.87,88.0,,,48.0,7.2,3.3,7.1,
206,1988-07-25 00:00:00,0.24,9.87,8.19,,,,18.58,,51.8,16.8,13.0,,16.4,16.5,15.6,,16.2,19.3,12.8,1.5,48.89,75.0,,,42.5,5.7,5.8,10.0,S
207,1988-07-26 00:00:00,0.24,9.76,6.19,,,,19.32,,51.9,16.7,13.0,,16.4,16.4,15.5,,16.0,18.8,12.2,3.9,50.38,75.0,,,42.5,5.6,6.2,11.2,S
208,1988-07-27 00:00:00,0.25,9.35,6.94,,,,21.09,,52.5,16.0,13.1,,15.8,15.5,15.4,,14.4,18.2,9.6,0.0,55.29,70.0,,,42.1,5.4,5.1,9.6,SV
209,1988-07-28 00:00:00,0.25,7.92,5.42,,,,18.89,,52.2,15.7,13.1,,15.5,15.2,15.2,,13.5,17.6,7.7,0.1,49.6,73.0,,,42.3,5.5,3.4,6.3,S
210,1988-07-29 00:00:00,0.25,2.4,6.07,,,,7.89,,50.0,15.0,13.0,,15.0,14.2,15.0,,12.6,16.2,9.0,11.9,21.32,85.0,,,43.7,6.3,3.0,6.0,S
211,1988-07-30 00:00:00,0.24,8.67,7.03,,,,16.22,,50.8,14.7,13.0,,14.6,14.3,14.7,,14.1,18.4,11.0,12.1,42.73,75.0,,,43.2,6.0,6.0,11.0,SV
212,1988-07-31 00:00:00,0.25,7.46,7.29,,,,16.42,,51.7,14.8,12.9,,14.6,14.4,14.5,,13.7,17.3,10.3,0.1,42.96,69.0,,,42.5,5.8,4.7,8.1,S
213,1988-08-01 00:00:00,0.26,9.29,4.04,,,,21.97,,52.3,15.0,12.8,,14.7,14.7,14.3,,14.6,19.8,7.0,0.0,57.36,59.0,,,42.40000000000001,5.3,2.4,5.9,V
214,1988-08-02 00:00:00,0.25,5.69,7.39,,,,12.78,,50.7,15.1,12.8,,14.9,14.6,14.4,,12.3,16.0,7.5,2.2,33.87,80.0,,,43.2,6.1,2.2,4.7,N
215,1988-08-03 00:00:00,0.26,8.13,6.32,,,,18.7,,51.5,14.7,12.7,,14.5,14.3,14.3,,12.3,18.6,5.4,0.3,49.5,74.0,,,43.0,5.5,1.9,6.0,N
216,1988-08-04 00:00:00,0.26,5.37,8.36,,,,12.93,,50.5,14.8,12.7,,14.6,14.3,14.3,,12.5,16.9,8.2,0.1,34.56,81.0,,,43.6,5.9,1.8,5.8,SV
217,1988-08-05 00:00:00,0.26,10.05,2.76,,,,22.02,,51.8,14.9,12.6,,14.6,14.6,14.2,,15.4,22.4,7.1,0.1,58.13,65.0,,,43.0,5.2,2.2,6.4,NV
218,1988-08-06 00:00:00,0.26,10.18,2.42,,,,22.24,,52.5,15.2,12.6,,14.9,15.0,14.2,,16.4,23.1,7.6,0.0,57.92,62.0,,,42.4,5.1,2.5,5.8,N
219,1988-08-07 00:00:00,0.25,9.4,8.98,,,,17.18,,50.8,16.1,12.6,,15.6,16.3,14.4,,18.3,23.7,13.5,1.1,45.71,67.0,,,43.7,5.5,2.0,4.5,N
220,1988-08-08 00:00:00,0.26,9.66,2.3,,,,21.51,,51.5,16.7,12.6,,16.3,16.8,14.7,,18.5,23.9,12.4,0.2,56.91,60.0,,,43.3,5.2,2.1,5.0,N
221,1988-08-09 00:00:00,0.24,8.47,4.83,,,,19.88,,51.7,16.6,12.7,,16.2,16.5,15.0,,17.7,24.8,9.7,0.0,52.52,69.0,,,43.09999999999999,5.2,1.9,4.9,S
222,1988-08-10 00:00:00,0.24,7.33,6.05,,,,16.86,,51.1,16.9,12.8,,16.5,16.9,15.1,,18.1,23.4,13.4,0.0,44.65,74.0,,,43.4,5.5,2.3,5.4,
223,1988-08-11 00:00:00,0.23,2.12,4.85,,,,5.7,,48.2,16.6,12.8,,16.4,16.3,15.3,,15.6,18.5,12.2,0.3,15.37,86.0,,,45.2,6.6,2.0,5.0,S
224,1988-08-12 00:00:00,0.24,8.21,4.63,,,,17.72,,52.2,15.8,12.9,,15.7,15.3,15.2,,14.7,19.6,10.6,3.0,46.12,78.0,,,42.3,5.5,3.4,8.1,S
225,1988-08-13 00:00:00,0.23,6.32,6.89,,,,12.79,,50.2,15.8,13.0,,15.5,15.5,15.0,,14.9,19.9,10.4,5.7,34.08,80.0,,,44.0,5.8,2.3,5.3,NV
226,1988-08-14 00:00:00,0.24,7.42,4.41,,,,16.14,,51.3,15.5,13.0,,15.3,15.0,14.9,,14.2,20.3,8.6,2.7,42.36,76.0,,,43.1,5.6,2.6,7.2,S
227,1988-08-15 00:00:00,0.22,4.01,5.48,,,,8.24,,49.4,15.5,13.0,,15.3,15.1,14.8,,15.5,18.1,12.7,30.3,21.98,86.0,,,44.3,6.3,4.7,9.8,S
228,1988-08-16 00:00:00,0.23,7.03,6.39,,,,16.03,,51.5,15.6,13.0,,15.3,15.4,14.7,,15.6,21.2,11.6,1.5,42.48,75.0,,,43.0,5.5,2.5,5.8,S
229,1988-08-17 00:00:00,0.22,4.29,5.76,,,,11.45,,50.4,15.6,13.0,,15.4,15.3,14.8,,14.7,19.0,8.6,0.0,30.74,69.0,,,43.7,5.9,1.9,4.7,N
230,1988-08-18 00:00:00,0.22,7.67,4.25,,,,16.69,,51.9,15.1,13.0,,15.0,14.7,14.7,,14.1,20.0,7.3,0.0,43.58,73.0,,,42.5,5.6,2.9,7.2,
231,1988-08-19 00:00:00,0.2,0.66,1.48,,,,1.62,,45.0,14.9,13.0,,14.9,14.3,14.6,,13.7,14.7,12.5,22.8,4.51,94.0,,,46.8,8.2,3.8,5.6,S
232,1988-08-20 00:00:00,0.22,3.87,5.47,,,,9.29,,50.2,14.9,13.0,,14.7,14.5,14.5,,14.8,17.0,12.9,3.9,25.13,86.0,,,43.2,6.6,4.4,7.6,S
233,1988-08-21 00:00:00,0.23,5.11,4.82,,,,14.34,,52.0,14.9,12.9,,14.7,14.5,14.4,,14.0,18.3,10.3,0.0,38.19,82.0,,,42.1,5.9,2.7,5.3,S
234,1988-08-22 00:00:00,,,,,,,,,,,,,,,,,11.1,12.6,9.6,80.2,,,,,,,,,
235,1988-08-23 00:00:00,,,,,,,,,,,,,,,,,12.6,16.1,9.8,0.0,,,,,,,,,
236,1988-08-24 00:00:00,0.24,3.51,5.83,,,,9.06,,51.5,14.2,12.7,,14.0,13.7,13.8,,12.6,17.2,8.7,0.1,24.27,82.0,,,42.6,5.9,2.1,6.7,
237,1988-08-25 00:00:00,0.23,1.76,4.91,,,,5.81,,50.9,13.8,12.6,,13.7,13.1,13.8,,12.9,16.3,9.2,0.5,15.18,84.0,,,42.7,6.4,2.3,4.8,
238,1988-08-26 00:00:00,0.2,0.86,2.54,,,,2.84,,46.8,14.0,12.6,,13.8,13.3,13.8,,13.3,15.2,9.9,5.1,7.72,92.0,,,46.1,7.1,1.8,3.5,
239,1988-08-27 00:00:00,0.26,5.78,6.66,,,,11.63,,54.4,13.8,12.5,,13.6,13.3,13.7,,13.0,18.2,7.0,0.6,29.09,86.0,,,40.4,5.2,2.0,5.3,
240,1988-08-28 00:00:00,0.23,5.5,5.88,,,,10.19,,50.6,14.5,12.5,,14.2,14.2,13.7,,14.8,18.5,12.2,1.1,26.8,82.0,,,43.6,5.8,2.4,5.5,
241,1988-08-29 00:00:00,0.26,4.58,4.07,,,,12.09,,51.4,15.1,12.4,,14.7,14.8,14.0,,15.9,19.3,11.3,13.2,31.99,77.0,,,43.1,5.5,5.2,9.7,
242,1988-08-30 00:00:00,0.25,4.22,3.69,,,,14.78,,52.8,14.5,12.5,,14.3,13.8,14.1,,13.3,17.8,9.6,0.1,38.74,76.0,,,41.8,5.4,4.0,9.2,
243,1988-08-31 00:00:00,0.22,3.66,5.99,,,,9.79,,51.7,14.0,12.5,,13.9,13.3,14.0,,13.2,17.0,9.7,6.6,25.75,82.0,,,42.4,5.9,3.1,6.6,
244,1988-09-01 00:00:00,0.22,2.04,4.32,,,,6.01,,49.8,14.0,12.5,,13.8,13.4,13.9,,12.8,15.4,11.6,1.0,15.74,87.0,,,44.0,6.2,2.3,5.5,
245,1988-09-02 00:00:00,0.21,-0.18,1.55,,,,1.71,,43.4,13.6,12.5,,13.5,12.9,13.7,,13.6,15.2,11.3,23.3,4.77,92.0,,,49.2,7.4,3.2,5.8,
246,1988-09-03 00:00:00,0.2,1.29,2.91,,,,3.21,,43.1,13.7,12.4,,13.4,13.1,13.6,,13.0,13.9,11.9,21.9,8.89,95.0,,,49.4,7.5,1.7,3.8,S
247,1988-09-04 00:00:00,0.25,4.61,3.03,,,,15.01,,53.0,13.5,12.4,,13.3,12.7,13.5,,12.3,16.2,8.9,0.3,39.13,76.0,,,41.8,5.2,4.2,8.2,S
248,1988-09-05 00:00:00,0.25,4.45,2.99,,,,14.79,,52.6,13.2,12.3,,13.1,12.5,13.4,,11.4,17.1,6.4,0.0,38.42,78.0,,,42.2,5.2,2.2,6.4,S
249,1988-09-06 00:00:00,0.25,4.19,2.76,,,,12.45,,52.0,13.4,12.3,,13.2,12.8,13.3,,11.6,19.6,6.9,0.1,32.55,81.0,,,42.9,5.1,1.3,3.9,SV
250,1988-09-07 00:00:00,0.25,5.41,4.05,,,,11.49,,52.7,,,,,,,,11.0,18.6,5.2,0.0,23.04,,,,42.09999999999999,5.2,,,
251,1988-09-08 00:00:00,0.24,5.15,3.77,,,,11.94,,52.5,,,,,,,,13.9,19.4,10.7,0.0,16.38,,,,42.4,5.1,,,
252,1988-09-09 00:00:00,0.24,2.9,4.6,,,,10.82,,52.3,13.8,12.1,,13.6,13.2,13.4,,14.5,18.2,11.7,0.1,26.92,78.0,,,42.3,5.4,4.2,8.4,S
253,1988-09-10 00:00:00,0.24,3.91,5.71,,,,11.5,,53.6,13.7,12.1,,13.5,13.2,13.4,,14.0,19.0,9.5,0.0,28.24,82.0,,,41.4,5.0,3.1,6.3,S
254,1988-09-11 00:00:00,0.23,0.07,4.1,,,,5.04,,49.2,13.5,12.1,,13.4,12.6,13.4,,11.5,14.3,7.6,8.0,12.32,87.0,,,44.59999999999999,6.2,2.2,7.1,S
255,1988-09-12 00:00:00,0.26,4.13,3.49,,,,12.27,,53.7,12.3,12.1,,12.4,11.4,13.2,,9.7,16.3,2.8,1.2,30.19,68.0,,,41.2,5.1,2.6,6.3,NV
256,1988-09-13 00:00:00,0.24,2.39,6.31,,,,6.47,,50.0,12.1,12.1,,12.1,11.1,12.9,,10.6,12.7,9.0,1.8,15.97,72.0,,,43.5,6.5,5.3,9.0,N
257,1988-09-14 00:00:00,0.27,3.01,,,,,12.32,,55.0,11.6,12.0,,11.6,10.6,12.6,,9.5,14.2,4.6,0.0,30.02,68.0,,,40.2,4.8,2.6,6.6,N
258,1988-09-15 00:00:00,0.26,4.05,4.69,,,,10.79,,51.8,11.9,11.8,,11.8,11.4,12.3,,13.3,18.6,6.9,0.1,27.11,71.0,,,43.0,5.2,2.9,7.2,S
259,1988-09-16 00:00:00,0.25,2.46,2.91,,,,12.06,,52.4,12.4,11.7,,12.2,11.8,12.4,,11.6,19.0,5.2,0.0,30.43,69.0,,,42.6,5.0,1.4,4.0,
260,1988-09-17 00:00:00,0.25,-0.1,2.43,,,,6.12,,51.8,11.6,11.7,,11.6,10.5,12.3,,10.6,19.2,3.3,0.0,15.38,71.0,,,42.90000000000001,5.3,2.3,8.2,S
261,1988-09-18 00:00:00,0.25,2.32,3.73,,,,9.24,,51.9,11.0,11.6,,11.1,10.2,12.1,,10.9,15.9,3.0,0.0,23.0,65.0,,,42.6,5.5,2.0,5.3,N
262,1988-09-19 00:00:00,0.25,2.27,3.15,,,,9.46,,50.5,11.6,11.5,,11.4,10.9,11.9,,14.7,18.0,11.8,0.0,24.06,55.0,,,43.8,5.7,5.0,9.8,V
263,1988-09-20 00:00:00,0.26,1.63,3.27,,,,8.45,,52.4,11.7,11.4,,11.5,11.0,11.9,,14.9,20.6,10.6,0.0,21.2,63.0,,,42.3,5.3,4.2,8.6,SV
264,1988-09-21 00:00:00,0.24,2.57,4.81,,,,6.22,,49.8,12.0,11.3,,11.8,11.4,11.9,,13.0,15.7,9.9,0.0,15.46,75.0,,,44.0,6.2,1.5,2.9,N
265,1988-09-22 00:00:00,0.23,0.88,1.92,,,,2.04,,44.0,12.3,11.3,,12.0,11.5,12.0,,12.3,13.0,11.5,0.9,4.46,88.0,,,48.6,7.4,3.5,6.1,S
266,1988-09-23 00:00:00,0.19,-0.17,0.66,,,,0.73,,48.8,11.8,11.3,,11.7,10.9,12.1,,11.1,11.9,8.8,8.6,0.94,87.0,,,44.8,6.4,3.9,6.8,S
267,1988-09-24 00:00:00,0.23,0.38,2.45,,,,2.64,,46.9,11.4,11.2,,11.4,10.5,11.9,,9.4,10.9,7.0,0.0,6.06,95.0,,,46.0,7.1,1.5,3.8,NV
268,1988-09-25 00:00:00,0.28,2.17,1.63,,,,11.03,,53.9,11.1,11.2,,11.0,10.0,11.8,,10.1,15.7,3.5,0.0,27.19,62.0,,,41.2,4.9,2.6,8.4,V
269,1988-09-26 00:00:00,0.26,0.94,3.74,,,,6.26,,49.2,10.7,11.1,,10.6,9.7,11.5,,11.1,16.2,4.7,11.2,15.48,75.0,,,44.59999999999999,6.2,5.4,10.5,SV
270,1988-09-27 00:00:00,0.27,0.85,2.84,,,,8.27,,53.4,10.3,11.0,,10.3,9.2,11.3,,10.1,13.0,5.3,0.0,19.53,64.0,,,41.0,5.6,4.3,9.4,SV
271,1988-09-28 00:00:00,,,,,,,,,,,,,,,,,12.0,15.0,7.9,6.7,,,,,,,,,
272,1988-09-29 00:00:00,,,,,,,,,,,,,,,,,9.7,13.9,6.4,1.1,,,,,,,,,
273,1988-09-30 00:00:00,,,,,,,,,,,,,,,,,8.3,14.3,2.3,0.0,,,,,,,,,
274,1988-10-01 00:00:00,,,,,,,,,,,,,,,,,6.7,11.5,0.2,0.0,,,,,,,,,
275,1988-10-02 00:00:00,,,,,,,,,,,,,,,,,10.9,13.2,9.2,0.0,,,,,,,,,
276,1988-10-03 00:00:00,,,,,,,,,,,,,,,,,10.4,13.1,8.5,0.0,,,,,,,,,
277,1988-10-04 00:00:00,,,,,,,,,,,,,,,,,10.2,12.6,8.2,0.0,,,,,,,,,
278,1988-10-05 00:00:00,0.23,0.33,1.75,,,,1.86,,50.0,10.1,10.2,,10.0,9.3,10.4,,9.1,10.4,8.3,0.1,3.85,88.0,,,43.5,6.5,1.7,3.4,
279,1988-10-06 00:00:00,0.25,0.59,1.78,,,,1.93,,46.2,10.1,10.2,,9.9,9.3,10.4,,9.8,11.1,7.3,3.0,4.09,91.0,,,46.7,7.1,4.6,9.2,S
280,1988-10-07 00:00:00,0.24,-0.76,2.56,,,,3.08,,50.5,9.4,10.1,,9.4,8.2,10.3,,6.8,9.6,4.1,13.0,7.32,92.0,,,42.7,6.8,3.1,6.8,S
281,1988-10-08 00:00:00,0.28,0.13,3.81,,,,6.39,,52.5,8.8,10.1,,8.8,7.6,10.1,,5.6,11.2,1.1,,15.79,89.0,,,42.1,5.4,1.6,3.7,S
282,1988-10-09 00:00:00,0.24,0.37,2.62,,,,3.03,,50.3,8.1,10.0,,8.2,6.8,9.8,,7.0,10.7,0.6,21.2,6.93,85.0,,,43.5,6.2,4.7,11.2,S
283,1988-10-10 00:00:00,0.27,-0.21,4.93,,,,6.08,,54.3,7.8,9.9,,7.9,6.5,9.4,,5.3,9.0,0.0,,14.23,71.0,,,40.3,5.4,2.2,6.6,NV
284,1988-10-11 00:00:00,0.3,-1.0,6.14,,,,7.59,,56.0,6.7,9.7,,7.0,5.0,9.1,,1.8,9.0,-2.8,0.0,18.06,77.0,,,39.2,4.8,1.1,3.0,NV
285,1988-10-12 00:00:00,0.29,-0.45,3.48,,,,5.59,,54.4,5.7,9.6,,6.1,4.2,8.5,,2.3,8.1,-3.5,0.0,13.28,85.0,,,40.1,5.5,1.9,4.6,N
286,1988-10-13 00:00:00,,,,,,,,,,6.3,9.3,,6.3,5.3,8.0,,6.0,7.1,4.2,9.0,,95.0,,,,,2.3,4.7,N
287,1988-10-14 00:00:00,0.22,0.84,1.34,,,,1.39,,48.0,7.1,9.1,,7.0,6.4,8.0,,7.6,8.7,6.6,11.7,2.73,98.0,,,45.3,6.7,1.4,3.1,NV
288,1988-10-15 00:00:00,0.28,0.57,2.0,,,,5.39,,52.9,7.8,8.9,,7.6,7.1,8.2,,7.0,12.2,1.8,,13.19,90.0,,,42.0,5.1,1.1,2.8,NV
289,1988-10-16 00:00:00,0.22,0.85,1.78,,,,1.85,,49.5,7.1,8.8,,7.1,5.9,8.3,,3.6,5.1,0.5,0.3,3.62,98.0,,,43.7,6.8,1.4,2.7,S
290,1988-10-17 00:00:00,0.21,0.22,1.38,,,,1.45,,48.8,7.1,8.7,,7.1,5.9,8.2,,3.7,5.0,1.8,,2.89,93.0,,,43.8,7.4,2.4,4.7,N
291,1988-10-18 00:00:00,0.3,-0.37,1.24,,,,6.19,,56.1,6.3,8.6,,6.5,5.1,8.0,,4.7,9.2,0.9,0.0,15.13,78.0,,,39.1,4.8,2.7,5.0,N
292,1988-10-19 00:00:00,0.22,0.07,1.23,,,,1.25,,46.5,6.5,8.6,,6.5,5.4,7.8,,6.2,7.1,5.1,0.0,2.44,78.0,,,46.0,7.5,3.2,4.8,N
293,1988-10-20 00:00:00,0.23,-0.16,1.6,,,,1.63,,48.4,6.6,8.4,,6.6,5.5,7.7,,6.1,7.1,4.8,0.0,3.31,72.0,,,44.5,7.1,2.0,4.6,N
294,1988-10-21 00:00:00,0.29,-0.95,1.8,,,,3.6,,54.0,6.6,8.3,,6.6,5.4,7.7,,4.0,7.4,-1.7,0.0,8.98,80.0,,,40.3,5.7,1.4,4.2,
295,1988-10-22 00:00:00,0.28,-0.52,2.12,,,,3.97,,54.2,5.2,8.3,,5.5,3.6,7.5,,1.4,6.0,-2.7,,9.43,92.0,,,40.09999999999999,5.7,1.1,3.0,S
296,1988-10-23 00:00:00,0.24,-1.09,2.25,,,,2.72,,49.0,5.6,8.1,,5.6,4.4,7.1,,3.6,5.7,1.2,1.6,6.18,83.0,,,44.5,6.5,1.8,6.0,SV
297,1988-10-24 00:00:00,0.31,-3.35,1.38,,,,4.86,,58.7,4.3,8.0,,4.7,2.3,7.0,,-0.4,3.4,-5.9,,10.4,61.0,,,36.5,4.8,2.0,6.2,N
298,1988-10-25 00:00:00,0.29,-1.78,1.48,,,,4.53,,57.5,2.7,7.9,,3.2,0.5,6.4,,-2.2,1.6,-7.5,0.0,10.07,73.0,,,37.6,4.9,1.8,4.5,S
299,1988-10-26 00:00:00,0.23,-1.07,1.63,,,,1.68,,52.0,2.6,7.7,,2.9,1.0,5.7,,1.4,3.5,0.2,0.0,3.33,78.0,,,41.7,6.3,3.8,8.8,SV
300,1988-10-27 00:00:00,0.35,1.11,0.9,,,,0.91,,44.2,2.8,7.4,,3.0,1.5,5.2,,2.1,4.0,0.6,19.0,1.64,98.0,,,48.0,7.8,1.1,4.8,NV
301,1988-10-28 00:00:00,0.23,-0.83,0.76,,,,0.83,,43.9,3.5,7.1,,3.5,2.4,5.1,,3.3,8.2,-0.5,4.1,1.19,89.0,,,48.4,7.7,4.4,12.5,N
302,1988-10-29 00:00:00,0.55,-3.58,0.94,,,,4.73,,58.8,2.7,6.8,,3.0,0.9,5.1,,-1.4,2.0,-5.0,,10.61,65.0,,,36.3,4.9,2.0,4.6,N
303,1988-10-30 00:00:00,0.51,-3.23,1.21,,,,4.43,,57.1,1.7,6.7,,2.1,0.0,4.8,,-3.8,1.3,-8.6,8.7,9.75,81.0,,,38.1,4.8,1.6,4.6,S
304,1988-10-31 00:00:00,0.43,-1.6,1.82,,,,3.87,,56.1,1.4,6.5,,1.7,-0.3,4.4,,-0.6,6.3,-6.3,,8.79,78.0,,,38.8,5.1,1.3,4.6,N
305,1988-11-01 00:00:00,0.3,-1.41,1.12,,,,3.65,,55.7,1.5,6.3,,1.6,0.0,4.0,,3.8,8.0,1.0,0.0,8.32,64.0,,,39.4,4.9,4.7,10.8,S
306,1988-11-02 00:00:00,0.32,-3.81,0.76,,,,3.41,,61.7,1.4,6.0,,1.6,-0.1,3.8,,-1.9,0.9,-5.1,0.0,7.17,57.0,,,33.8,4.5,3.6,8.7,N
307,1988-11-03 00:00:00,0.29,-3.22,0.97,,,,3.73,,58.2,0.9,5.8,,1.2,-0.4,3.6,,-3.2,5.1,-7.4,0.0,8.61,81.0,,,37.09999999999999,4.7,0.8,1.4,N
308,1988-11-04 00:00:00,0.3,-2.73,1.52,,,,2.83,,52.4,0.6,5.6,,0.9,-0.6,3.3,,-4.1,2.0,-7.2,0.0,6.13,96.0,,,42.3,5.3,1.0,5.5,N
309,1988-11-05 00:00:00,0.26,-3.4,1.0,,,,1.57,,56.6,0.5,5.4,,0.7,-0.6,3.1,,3.9,5.9,2.1,,3.1,68.0,,,37.8,5.6,4.8,8.4,S
310,1988-11-06 00:00:00,0.23,-3.28,1.21,,,,1.87,,50.1,0.6,5.3,,0.7,-0.5,2.9,,2.3,5.6,-3.5,0.1,4.06,59.0,,,42.6,7.3,2.2,4.1,V
311,1988-11-07 00:00:00,0.3,-3.36,1.22,,,,3.4,,58.7,0.4,5.1,,0.6,-0.7,2.8,,-2.6,5.3,-6.7,,7.9,77.0,,,36.7,4.6,1.0,2.9,NV
312,1988-11-08 00:00:00,0.27,-2.71,1.91,,,,2.24,,55.1,0.2,4.9,,0.4,-0.9,2.7,,-2.9,0.8,-7.5,0.0,4.75,73.0,,,39.4,5.5,1.7,3.8,
313,1988-11-09 00:00:00,0.21,-0.81,0.72,,,,0.71,,56.9,0.1,4.8,,0.3,-1.0,2.5,,-0.7,1.5,-4.2,0.0,0.73,75.0,,,37.2,5.9,3.7,6.1,S
314,1988-11-10 00:00:00,0.11,0.17,0.21,,,,0.24,,52.3,0.2,4.6,,0.3,-0.9,2.4,,2.1,5.8,0.2,0.0,5.06,95.0,,,42.40000000000001,5.3,4.0,6.1,S
315,1988-11-11 00:00:00,0.25,-1.59,1.08,,,,1.97,,52.9,0.2,4.5,,0.3,-0.8,2.3,,7.0,9.6,1.8,5.2,4.12,87.0,,,41.3,5.8,4.6,9.5,S
316,1988-11-12 00:00:00,0.24,-2.94,1.91,,,,2.42,,55.3,0.3,4.4,,0.4,-0.6,2.2,,3.7,6.6,0.3,,5.17,90.0,,,39.7,5.0,2.3,4.6,S
317,1988-11-13 00:00:00,0.28,-1.58,1.16,,,,2.01,,54.6,0.4,4.2,,0.5,-0.5,2.2,,-1.7,1.9,-4.0,0.3,4.32,98.0,,,39.8,5.6,0.8,1.7,S
318,1988-11-14 00:00:00,0.3,-1.81,1.51,,,,1.8,,57.5,0.4,4.1,,0.5,-0.6,2.2,,-3.3,0.4,-5.8,,3.46,94.0,,,37.1,5.4,0.6,1.3,S
319,1988-11-15 00:00:00,0.19,0.55,0.96,,,,0.96,,43.6,0.4,4.0,,0.4,-0.6,2.2,,-0.7,0.7,-3.9,0.3,1.69,97.0,,,49.3,7.1,0.8,2.0,S
320,1988-11-16 00:00:00,0.2,0.03,0.81,,,,0.83,,51.6,0.4,3.9,,0.4,-0.6,2.1,,0.2,1.5,-0.8,0.4,1.25,98.0,,,41.9,6.5,1.2,3.4,S
321,1988-11-17 00:00:00,0.2,0.12,0.47,,,,0.45,,45.8,0.4,3.9,,0.4,-0.5,2.1,,0.9,2.0,-0.3,0.0,0.35,97.0,,,46.8,7.4,1.5,2.9,N
322,1988-11-18 00:00:00,0.67,-3.21,1.59,,,,1.99,,57.4,0.4,3.8,,0.4,-0.5,2.0,,-1.3,0.9,-7.3,7.2,4.09,78.0,,,37.1,5.5,3.2,6.5,N
323,1988-11-19 00:00:00,0.65,-4.91,1.39,,,,2.2,,61.0,0.3,3.7,,0.4,-0.6,2.0,,-6.7,-1.3,-10.1,,4.61,77.0,,,33.90000000000001,5.1,1.3,4.4,NV
324,1988-11-20 00:00:00,0.66,-4.71,1.42,,,,2.04,,59.0,0.2,3.6,,0.3,-0.7,2.0,,-8.0,-2.9,-12.3,0.0,4.14,77.0,,,36.0,5.0,1.3,4.2,N
325,1988-11-21 00:00:00,0.65,-3.87,1.72,,,,2.01,,60.6,0.0,3.6,,0.2,-1.0,1.9,,-9.9,-5.2,-13.9,,4.06,88.0,,,34.3,5.1,0.8,1.7,N
326,1988-11-22 00:00:00,0.64,-3.14,1.97,,,,2.05,,59.9,-0.1,3.5,,0.0,-1.3,1.8,,-5.8,-1.6,-9.7,0.0,4.47,90.0,,,35.3,4.8,0.8,1.8,
327,1988-11-23 00:00:00,0.65,-2.57,1.22,,,,1.46,,53.5,-0.2,3.4,,0.0,-1.5,1.7,,-6.4,-3.1,-8.9,0.0,3.14,95.0,,,40.4,6.1,0.7,1.4,
328,1988-11-24 00:00:00,0.53,-1.79,1.01,,,,1.17,,50.1,-0.3,3.3,,-0.2,-1.3,1.6,,0.4,5.7,-4.9,0.0,1.99,88.0,,,43.4,6.5,1.4,4.0,S
329,1988-11-25 00:00:00,0.49,-3.22,1.24,,,,1.41,,56.8,-0.3,3.2,,-0.2,-1.3,1.5,,2.2,7.9,-2.3,0.0,2.81,71.0,,,37.40000000000001,5.8,1.8,7.1,S
330,1988-11-26 00:00:00,0.47,-1.93,0.75,,,,0.83,,42.7,-0.2,3.2,,-0.2,-1.3,1.5,,-1.4,1.3,-6.9,,1.33,82.0,,,50.8,6.5,1.4,4.0,N
